StudentID,Name,Age,Email,Department,GPA,GraduationYear
1363,Christine Park,19,goodwinerica@brown.com,Computer Science,2.0,2027
93742,Nicholas Beard,19,nicholas.beard755@yahoo.com,Physics,1.76,2024
71121,Peter Stephenson,19,peter.stephenson130@yahoo.com,Chemistry,2.72,2027
33289,Erika Bates,18,erika.bates423@gmail.com,Computer Science,3.59,2028
55127,Sergio Knight,21,sergio.knight421@university.edu,Biology,3.89,2029
13609,Diane Byrd MD,21,diane.byrd.md35@yahoo.com,Biology,3.51,2026
89502,Lauren Anthony,19,lauren.anthony138@hotmail.com,Computer Science,4.0,2030
46934,Sharon Wilson,21,sharon.wilson354@gmail.com,Biology,3.15,2026
74509,Justin Perez,23,justin.perez105@university.edu,Physics,4.0,2026
9324,Timothy Melton,23,timothy.melton840@university.edu,Physics,3.27,2026
27986,Russell Bailey,19,russell.bailey77@university.edu,Physics,3.42,2024
91445,Belinda Fisher,23,belinda.fisher130@university.edu,Physics,2.74,2027
88493,Sydney Sanders,22,sydney.sanders27@university.edu,Physics,3.34,2029
84066,Ashley Barton,19,ashley.barton455@yahoo.com,Chemistry,3.31,2024
58067,Robert Dennis,21,robert.dennis843@yahoo.com,Mathematics,2.87,2026
92285,Jason Oliver,18,jason.oliver667@university.edu,Biology,3.27,2029
55387,Jamie Walton,23,jamie.walton957@hotmail.com,Mathematics,2.5,2026
5466,John Johnson,24,john.johnson25@yahoo.com,Biology,4.0,2025
3253,Paul Vasquez,24,paul.vasquez676@hotmail.com,Mathematics,3.15,2029
69679,Keith Graham,19,keith.graham107@hotmail.com,Chemistry,3.06,2024
78150,Paul Beasley,24,paul.beasley413@gmail.com,Computer Science,3.93,2029
56022,Steven Anderson,21,steven.anderson395@hotmail.com,Computer Science,1.74,2024
98799,Kristin Huerta,21,kristin.huerta389@university.edu,Computer Science,3.73,2025
42652,John Morrison,23,john.morrison203@yahoo.com,Physics,3.28,2027
74882,David Koch,20,david.koch12@university.edu,Computer Science,3.52,2024
73029,Pamela Hernandez DVM,20,pamela.hernandez.dvm119@university.edu,Physics,2.91,2028
7445,Juan Evans,20,juan.evans994@yahoo.com,Biology,3.25,2029
7039,Daniel Graham,24,daniel.graham444@university.edu,Computer Science,3.75,2024
40885,Mitchell Richardson,20,mitchell.richardson842@yahoo.com,Physics,2.07,2026
33749,Stephen Davis,21,stephen.davis263@hotmail.com,Physics,2.63,2027
73146,Christopher Carson,19,christopher.carson544@yahoo.com,Computer Science,2.38,2024
25199,Stephen Robles,22,stephen.robles337@university.edu,Chemistry,2.29,2028
77037,David Hughes,21,david.hughes772@yahoo.com,Computer Science,3.4,2026
99618,Trevor James,18,trevor.james827@gmail.com,Chemistry,3.06,2029
64747,Matthew Jones,18,matthew.jones852@gmail.com,Biology,2.54,2028
7320,Cathy Farmer,23,cathy.farmer492@yahoo.com,Chemistry,2.67,2028
79497,Jose Griffin,23,jose.griffin596@university.edu,Chemistry,3.13,2030
76007,Kristen Rowe,21,kristen.rowe878@yahoo.com,Chemistry,2.2,2029
79900,Ross Wallace,20,ross.wallace76@yahoo.com,Computer Science,2.87,2026
51849,Caitlin Harris,20,caitlin.harris779@hotmail.com,Chemistry,3.39,2028
47380,Sarah Brooks,20,sarah.brooks630@university.edu,Chemistry,3.26,2029
35670,Kayla Burns,20,kayla.burns455@university.edu,Physics,2.97,2024
1500,Joshua Rice,24,joshua.rice90@hotmail.com,Mathematics,2.83,2029
87574,Troy Lee,18,troy.lee469@yahoo.com,Chemistry,2.63,2029
20198,Douglas Gregory,22,douglas.gregory44@hotmail.com,Biology,2.67,2024
37463,Cristian Santos,18,cristian.santos778@yahoo.com,Chemistry,2.89,2026
96185,Christopher Hill,21,christopher.hill481@hotmail.com,Computer Science,3.72,2028
3314,Todd Bishop,21,todd.bishop94@gmail.com,Computer Science,2.87,2028
18536,Mr. Richard Knight PhD,23,mr..richard.knight.phd924@university.edu,Computer Science,3.39,2025
74713,Travis Tucker,24,travis.tucker992@university.edu,Chemistry,1.82,2025
57344,Andrew Christian,24,andrew.christian578@gmail.com,Computer Science,2.35,2029
42680,Katherine Graham,24,katherine.graham186@hotmail.com,Mathematics,2.59,2029
6326,Christine Howard,21,brianna99@hotmail.com,Chemistry,2.98,2029
61757,Lori Green,21,lori.green946@hotmail.com,Mathematics,2.22,2025
92316,Marcus Powell,21,marcus.powell629@gmail.com,Biology,4.0,2025
18728,Joseph Norris,18,joseph.norris623@hotmail.com,Computer Science,3.33,2029
16549,Jeffrey Mills,20,jeffrey.mills551@university.edu,Chemistry,3.1,2029
23402,Michelle Newman,18,michelle.newman62@university.edu,Computer Science,3.11,2029
3815,Michael Sloan,22,michael.sloan194@gmail.com,Physics,2.22,2030
21719,James Parks,25,james.parks426@university.edu,Computer Science,2.2,2026
29010,Charles Yang,24,charles.yang377@hotmail.com,Physics,3.05,2024
81702,Rachel Curry,19,rachel.curry690@yahoo.com,Chemistry,3.0,2028
13948,Samuel Lee,20,samuel.lee148@hotmail.com,Chemistry,3.49,2027
45710,Katherine Klein,18,katherine.klein578@university.edu,Computer Science,2.87,2027
63123,Julia Marks,18,julia.marks466@hotmail.com,Computer Science,3.2,2027
9876,Desiree Stafford,19,desiree.stafford687@university.edu,Mathematics,2.84,2026
1504,Betty Pollard,23,betty.pollard647@gmail.com,Computer Science,2.6,2025
44420,David Jones,23,david.jones249@yahoo.com,Chemistry,2.96,2029
68215,Joann Ferguson,25,joann.ferguson478@gmail.com,Mathematics,3.25,2029
53048,Marie Jones,19,marie.jones930@gmail.com,Chemistry,2.49,2027
98894,Rhonda Martin,25,rhonda.martin937@yahoo.com,Chemistry,2.21,2029
75878,Michelle Smith,21,michelle.smith403@yahoo.com,Mathematics,2.47,2030
22153,Raymond Harris,18,raymond.harris650@gmail.com,Mathematics,2.18,2026
48011,Elizabeth Robinson,25,elizabeth.robinson462@yahoo.com,Biology,2.57,2026
75727,Thomas Sullivan,18,thomas.sullivan578@university.edu,Physics,2.87,2026
88441,Anne Obrien,20,anne.obrien304@gmail.com,Computer Science,2.99,2029
67526,Joshua Jones,24,joshua.jones859@university.edu,Chemistry,2.49,2026
73756,Rebecca Davis,24,rebecca.davis702@yahoo.com,Mathematics,2.6,2027
34713,Catherine Williams,20,catherine.williams377@gmail.com,Computer Science,2.9,2026
23898,Todd Reynolds,18,todd.reynolds873@hotmail.com,Computer Science,2.02,2029
90783,Victor Brown,24,victor.brown305@university.edu,Physics,2.17,2024
48451,Ethan Perez,22,ethan.perez49@gmail.com,Chemistry,2.78,2027
50239,Jennifer Flores,22,jennifer.flores955@university.edu,Computer Science,3.24,2026
94271,Steven Griffith,22,steven.griffith913@hotmail.com,Biology,2.97,2027
85178,Luke Solomon,25,luke.solomon195@yahoo.com,Chemistry,2.49,2027
53122,Mr. Joel Peters,19,mr..joel.peters531@yahoo.com,Biology,3.73,2025
29796,Richard Alvarez,23,richard.alvarez944@university.edu,Physics,3.13,2026
96172,Frank Flores,18,frank.flores562@yahoo.com,Physics,3.03,2024
72387,Mark Miller,18,mark.miller864@university.edu,Mathematics,2.53,2027
13217,Mr. Jimmy Flores Jr.,22,mr..jimmy.flores.jr.9@hotmail.com,Mathematics,3.97,2027
51390,Nicholas Ali,24,nicholas.ali565@hotmail.com,Mathematics,2.75,2026
32933,Steven Clark,23,steven.clark703@hotmail.com,Physics,3.76,2026
63128,Christopher Thompson,24,christopher.thompson892@yahoo.com,Computer Science,3.74,2025
21438,Charles Powell,18,charles.powell215@hotmail.com,Physics,2.88,2027
86673,Maria Fisher,20,maria.fisher622@university.edu,Physics,3.51,2024
88528,Mary Thompson,19,mary.thompson477@hotmail.com,Physics,2.67,2029
29204,Amy Hester,23,amy.hester381@yahoo.com,Mathematics,3.59,2024
32447,Jeffery Long,24,jeffery.long380@university.edu,Biology,2.28,2026
85875,Steven Martinez,19,steven.martinez40@hotmail.com,Physics,2.63,2029
83040,Dean Thomas,21,dean.thomas988@hotmail.com,Chemistry,3.83,2025
44628,Mariah Thompson,21,mariah.thompson483@hotmail.com,Biology,4.0,2029
2275,Joanne Harmon,20,joanne.harmon68@yahoo.com,Physics,3.14,2029
64719,Juan Keller MD,24,juan.keller.md433@gmail.com,Computer Science,2.82,2026
51004,Jeremy Smith,22,jeremy.smith116@university.edu,Computer Science,3.31,2025
9854,Patrick Yang,24,patrick.yang649@yahoo.com,Chemistry,2.92,2025
23825,Jennifer Moss,21,jennifer.moss907@hotmail.com,Mathematics,3.01,2026
42140,Charles Ramos,21,charles.ramos608@gmail.com,Biology,3.43,2030
52369,Curtis Watson,20,curtis.watson722@university.edu,Chemistry,4.0,2026
39668,Charles Castaneda,21,charles.castaneda704@hotmail.com,Chemistry,2.7,2028
76436,Kristen Bradley,23,kristen.bradley411@hotmail.com,Computer Science,2.46,2028
37587,Heather Montes,20,heather.montes175@gmail.com,Chemistry,2.46,2025
15663,Brooke Sims,25,brooke.sims114@yahoo.com,Chemistry,2.07,2024
29681,Jackie Clements,25,jackie.clements238@gmail.com,Computer Science,3.66,2025
23323,Alexis Weeks,23,alexis.weeks144@hotmail.com,Physics,3.48,2024
97649,James Howard,18,james.howard294@university.edu,Physics,3.21,2028
87980,Wayne Morgan,20,wayne.morgan939@hotmail.com,Computer Science,3.3,2029
75938,Jodi Thomas,19,jodi.thomas125@hotmail.com,Physics,2.61,2030
47562,Mr. Edward Terry,18,mr..edward.terry789@hotmail.com,Biology,4.0,2030
8427,Alexandra Wilson,20,alexandra.wilson285@hotmail.com,Physics,2.44,2024
51096,Robert Perkins,21,robert.perkins985@yahoo.com,Biology,1.85,2030
33502,Amanda Robinson,21,amanda.robinson263@yahoo.com,Chemistry,3.51,2029
1735,Sharon Mann,22,sharon.mann337@gmail.com,Biology,3.43,2026
10154,Nicholas Cisneros,18,nicholas.cisneros767@gmail.com,Chemistry,3.0,2027
7003,Gregory Chambers,21,gregory.chambers719@yahoo.com,Physics,2.99,2029
27518,Sean Moore,20,sean.moore904@hotmail.com,Physics,2.69,2026
54429,Robert Savage,18,robert.savage350@yahoo.com,Biology,2.26,2024
83564,Diane Davis DDS,19,diane.davis.dds98@yahoo.com,Physics,3.09,2027
69719,Michael Morrison,18,michael.morrison178@yahoo.com,Biology,3.92,2025
85495,Paula Brown,23,paula.brown825@university.edu,Mathematics,2.27,2024
96594,Krista Wilson,23,krista.wilson981@gmail.com,Chemistry,3.43,2028
70526,Mason Moore,24,mason.moore13@hotmail.com,Biology,2.3,2027
66873,Anthony Harmon,20,anthony.harmon607@yahoo.com,Physics,3.17,2028
11369,Ashley Moreno,20,ashley.moreno352@yahoo.com,Computer Science,2.54,2029
83465,Edward Jenkins,18,edward.jenkins763@gmail.com,Physics,2.17,2029
45126,Victoria Wright,21,victoria.wright558@university.edu,Physics,2.81,2024
1046,James Phillips,19,james.phillips258@hotmail.com,Physics,3.22,2029
33770,Katherine Brooks,20,katherine.brooks427@yahoo.com,Computer Science,3.18,2024
27873,Laura Middleton,25,laura.middleton539@university.edu,Physics,3.85,2029
4514,Arthur Thornton,25,kirstenowen@yahoo.com,Biology,2.1,2024
32056,Andrea Bowman,19,andrea.bowman885@gmail.com,Physics,3.46,2024
28494,Audrey Jackson,21,audrey.jackson824@yahoo.com,Mathematics,3.59,2024
62854,Jonathon Conley,19,jonathon.conley975@hotmail.com,Physics,2.82,2028
20282,Marie Roach,22,marie.roach580@university.edu,Chemistry,2.56,2025
6539,Ian Porter,25,ian.porter381@hotmail.com,Chemistry,3.02,2028
32610,Kevin Rose,23,kevin.rose505@yahoo.com,Computer Science,3.74,2028
70036,Mckenzie Green,20,mckenzie.green684@hotmail.com,Mathematics,3.15,2030
20334,Charles Scott,22,charles.scott86@yahoo.com,Computer Science,2.67,2026
14453,George Ochoa,24,george.ochoa423@gmail.com,Chemistry,1.94,2024
76584,Kenneth Sharp,20,kenneth.sharp56@university.edu,Computer Science,4.0,2028
7780,Brianna Cunningham,21,alexanderfernando@gmail.com,Mathematics,2.51,2030
8249,Emily Lopez,24,emily.lopez363@yahoo.com,Biology,3.16,2030
8864,Carlos Clarke,18,carlos.clarke619@yahoo.com,Chemistry,3.19,2024
82762,Tony Ramsey,20,tony.ramsey311@university.edu,Computer Science,3.12,2030
43235,Jason Davis,22,jason.davis250@university.edu,Chemistry,2.98,2027
98377,Michael Williams,23,michael.williams244@hotmail.com,Physics,2.64,2027
26002,Austin Grant,24,austin.grant958@hotmail.com,Chemistry,4.0,2028
2105,Mike Patel,19,mike.patel782@gmail.com,Chemistry,2.94,2026
56264,Sandra Smith,22,sandra.smith856@university.edu,Computer Science,3.43,2025
80818,Justin Baker,21,justin.baker157@hotmail.com,Mathematics,2.35,2028
12629,Christopher Sanchez,23,christopher.sanchez573@hotmail.com,Biology,3.01,2029
65883,Alexis Rodriguez,22,alexis.rodriguez722@university.edu,Physics,4.0,2030
34387,Mary Jones,19,mary.jones259@gmail.com,Biology,2.72,2030
82158,Emily Robinson,20,emily.robinson138@yahoo.com,Computer Science,3.39,2027
69389,Gary Ward,25,gary.ward883@yahoo.com,Chemistry,3.06,2030
36608,Ryan Alvarez,23,ryan.alvarez638@gmail.com,Chemistry,3.27,2027
90070,Meghan Rush,20,meghan.rush354@gmail.com,Computer Science,2.92,2026
12822,Alison Brown,20,alison.brown16@university.edu,Physics,3.73,2027
75548,Tammy Rowe,21,tammy.rowe151@hotmail.com,Chemistry,3.3,2026
9724,David Cervantes,18,david.cervantes345@gmail.com,Chemistry,3.26,2029
15544,Ronald Murray,23,ronald.murray959@yahoo.com,Computer Science,2.59,2025
42064,Michelle Tyler,23,michelle.tyler208@yahoo.com,Biology,3.13,2026
78410,Alexandra Dominguez,19,alexandra.dominguez236@university.edu,Computer Science,2.44,2024
19594,Laura Harrison,18,laura.harrison912@university.edu,Physics,2.53,2030
35243,Charles Thompson,22,charles.thompson612@hotmail.com,Physics,2.75,2027
74920,Crystal Johnson,21,crystal.johnson477@hotmail.com,Mathematics,4.0,2025
60910,Mark Edwards,19,mark.edwards578@university.edu,Physics,3.38,2026
44634,Michael Ayala,18,michael.ayala304@university.edu,Mathematics,2.63,2029
35671,Casey Perez,20,casey.perez742@hotmail.com,Biology,3.94,2028
83430,Bryan King,20,bryan.king29@gmail.com,Chemistry,3.16,2024
77520,Edgar Brown,25,edgar.brown749@gmail.com,Mathematics,3.48,2026
58923,Monica Cannon,18,monica.cannon309@university.edu,Physics,2.89,2029
26359,Donna Moore,22,donna.moore945@yahoo.com,Physics,2.6,2024
83076,Tiffany Ray,22,tiffany.ray210@hotmail.com,Computer Science,3.02,2024
19737,Teresa Martinez,18,teresa.martinez856@yahoo.com,Physics,3.5,2026
80024,Jacqueline Chen,19,jacqueline.chen372@gmail.com,Physics,2.11,2026
78080,Jonathan Cortez,24,jonathan.cortez258@university.edu,Chemistry,2.99,2024
11222,Donald Cruz,19,donald.cruz737@university.edu,Chemistry,1.83,2028
7927,Colin Fletcher,19,colin.fletcher511@gmail.com,Biology,3.04,2027
71202,Nicole Acosta,21,nicole.acosta868@university.edu,Biology,3.39,2026
89930,Jose Travis,25,jose.travis540@hotmail.com,Physics,4.0,2027
25226,Shelly Rodgers,19,shelly.rodgers953@gmail.com,Biology,2.33,2030
86726,Elizabeth Robbins,20,elizabeth.robbins436@yahoo.com,Computer Science,3.44,2027
14066,Justin Davis,21,justin.davis943@university.edu,Physics,3.5,2026
93585,Angel Aguirre,20,angel.aguirre520@yahoo.com,Mathematics,2.99,2027
61552,Jennifer Adkins,24,jennifer.adkins56@yahoo.com,Chemistry,3.49,2028
43294,Ashley Schaefer,24,ashley.schaefer810@yahoo.com,Computer Science,3.54,2024
15801,Curtis Wilkerson,21,curtis.wilkerson649@university.edu,Computer Science,3.29,2025
37811,Paul Nguyen,23,paul.nguyen161@yahoo.com,Computer Science,2.37,2029
52172,Brenda Perez,20,brenda.perez413@hotmail.com,Chemistry,3.84,2027
43731,Maria Olson,24,maria.olson462@yahoo.com,Physics,3.31,2028
53502,Nicole Phillips,23,nicole.phillips821@gmail.com,Physics,3.73,2029
1866,Erica Welch,25,hernandezbrent@delgado-terry.com,Mathematics,3.84,2028
36532,Brian Mendoza,25,brian.mendoza678@hotmail.com,Biology,3.64,2030
60917,Denise Guerra,19,denise.guerra999@gmail.com,Mathematics,4.0,2028
6230,Cory Willis,23,cory.willis410@university.edu,Computer Science,2.48,2024
73116,Allen White,19,allen.white832@hotmail.com,Biology,2.97,2029
57280,Miss Kimberly Holloway,24,miss.kimberly.holloway770@hotmail.com,Physics,3.83,2030
20779,Shannon Cook,22,shannon.cook120@gmail.com,Computer Science,3.76,2030
80445,Sharon Martinez,24,sharon.martinez491@gmail.com,Chemistry,3.35,2024
34550,Katie Suarez,21,katie.suarez178@yahoo.com,Mathematics,2.48,2029
16336,Michael Blair,22,michael.blair898@hotmail.com,Chemistry,3.23,2027
4418,Rachel Mahoney MD,25,teresamitchell@hernandez.net,Computer Science,2.14,2028
18305,Kimberly Choi,25,kimberly.choi356@university.edu,Computer Science,2.7,2029
9913,Steven Davis,23,steven.davis981@hotmail.com,Biology,2.89,2027
89777,Michael Evans,20,michael.evans631@hotmail.com,Computer Science,3.9,2030
76952,Timothy Romero,25,timothy.romero698@hotmail.com,Mathematics,1.11,2029
92988,Lisa Hensley,19,lisa.hensley624@yahoo.com,Chemistry,3.17,2025
48659,Justin Glover,23,justin.glover791@university.edu,Mathematics,2.14,2029
85332,Tracy Chavez,22,tracy.chavez512@university.edu,Biology,3.38,2024
9392,Debra Davidson,23,debra.davidson22@yahoo.com,Chemistry,3.51,2024
37187,Deanna Barrera,22,deanna.barrera971@gmail.com,Chemistry,3.05,2027
43982,Ashley Hicks,19,ashley.hicks411@gmail.com,Physics,3.83,2025
15828,Martha Williams,25,martha.williams164@hotmail.com,Mathematics,1.61,2027
39630,Brian Navarro,18,brian.navarro465@gmail.com,Physics,3.52,2030
87236,Danielle Griffin,21,danielle.griffin164@hotmail.com,Computer Science,2.72,2026
95773,Sandra Hines,25,sandra.hines284@gmail.com,Biology,1.67,2026
37749,Taylor Carlson,18,taylor.carlson184@hotmail.com,Physics,2.61,2025
87003,Jason Thomas,20,jason.thomas916@gmail.com,Physics,3.25,2028
86972,John Moss,20,john.moss361@hotmail.com,Computer Science,2.31,2030
25759,Amy Clark,21,amy.clark780@yahoo.com,Chemistry,2.78,2026
57675,Tammy Lee,19,tammy.lee827@university.edu,Physics,2.9,2025
35189,Jessica Buck,18,jessica.buck945@gmail.com,Chemistry,3.18,2029
30233,Brian Perkins,18,brian.perkins45@hotmail.com,Chemistry,2.22,2030
39219,Daniel Bush,22,daniel.bush758@yahoo.com,Computer Science,3.7,2028
81904,Kyle Garza,22,kyle.garza712@hotmail.com,Physics,2.33,2026
80376,Chad Daugherty,23,chad.daugherty867@gmail.com,Chemistry,2.53,2026
44633,Jenny Cardenas,21,jenny.cardenas8@hotmail.com,Chemistry,2.85,2029
49348,Garrett Robinson,21,garrett.robinson922@gmail.com,Physics,3.18,2025
15920,Marcus Fields,23,marcus.fields643@university.edu,Mathematics,1.31,2030
27326,Monica Miller,25,monica.miller322@yahoo.com,Biology,2.19,2026
81276,Tanner Holmes,21,tanner.holmes446@gmail.com,Computer Science,3.19,2029
78454,Sara Hamilton,23,sara.hamilton462@university.edu,Computer Science,3.32,2025
42958,Andrew Harris,21,andrew.harris506@gmail.com,Mathematics,2.27,2028
80444,Henry Gray,18,henry.gray549@gmail.com,Chemistry,1.29,2030
91518,Allen Hunt,18,allen.hunt314@hotmail.com,Computer Science,2.08,2029
54883,Julia Reeves,22,julia.reeves786@university.edu,Biology,3.37,2024
51052,Lisa Allen,24,lisa.allen990@yahoo.com,Mathematics,3.38,2030
98844,Eric Walker,20,eric.walker967@hotmail.com,Biology,2.13,2024
60666,Mario Chavez,20,mario.chavez986@gmail.com,Chemistry,3.5,2027
59912,Kirk Moreno,21,kirk.moreno634@yahoo.com,Physics,2.13,2029
49196,Rebecca Brown,23,rebecca.brown199@hotmail.com,Computer Science,4.0,2024
2257,Jamie Baird,23,jamie.baird2@university.edu,Mathematics,3.4,2029
89878,Johnathan Davis,25,johnathan.davis36@yahoo.com,Physics,3.38,2030
85562,Brandy Chavez,23,brandy.chavez371@university.edu,Biology,2.54,2024
51600,Nancy Smith,22,nancy.smith703@university.edu,Computer Science,3.58,2029
81991,Larry Higgins,25,larry.higgins410@gmail.com,Mathematics,2.84,2026
18933,Paul Estrada,22,paul.estrada750@gmail.com,Biology,2.65,2030
94242,Wesley Jensen MD,19,wesley.jensen.md362@yahoo.com,Chemistry,2.54,2029
69785,Nicholas Abbott,24,nicholas.abbott396@university.edu,Physics,3.11,2030
33935,Rachel Brown,25,rachel.brown862@gmail.com,Physics,3.28,2030
81837,Tiffany Hughes,20,tiffany.hughes352@hotmail.com,Physics,2.93,2026
62467,William Martinez,25,william.martinez112@gmail.com,Physics,3.08,2030
51283,Jacob Hill,25,jacob.hill323@university.edu,Computer Science,3.51,2024
83700,Robert Garza,18,robert.garza715@yahoo.com,Computer Science,2.49,2027
70758,Alexander Brown,24,alexander.brown13@gmail.com,Chemistry,3.59,2026
38963,Marcus Johnson,21,marcus.johnson899@university.edu,Chemistry,2.33,2028
86802,Rhonda Pena,20,rhonda.pena296@university.edu,Biology,3.25,2025
98818,Daniel Murphy,20,daniel.murphy885@gmail.com,Computer Science,2.58,2030
84646,Sherri Charles,24,sherri.charles419@gmail.com,Chemistry,1.88,2030
3669,Meghan Roy,23,ystevens@yahoo.com,Computer Science,2.48,2025
84765,Shawn Kim,18,shawn.kim874@hotmail.com,Physics,2.74,2025
75207,Angela Smith,20,angela.smith253@university.edu,Mathematics,2.88,2026
15444,Deborah Dominguez,21,deborah.dominguez17@university.edu,Physics,2.87,2024
56372,Eric Hall,19,eric.hall371@yahoo.com,Computer Science,2.42,2028
45793,Jeffrey Carter,25,jeffrey.carter693@yahoo.com,Chemistry,4.0,2029
41160,Douglas Oliver,22,douglas.oliver670@university.edu,Computer Science,3.49,2025
2673,Laura Griffin,19,laura.griffin26@university.edu,Physics,4.0,2029
32927,Charles Hawkins,22,charles.hawkins741@hotmail.com,Chemistry,2.84,2027
32942,Shelia Waller,23,shelia.waller736@yahoo.com,Physics,2.65,2030
51864,Michelle Mendoza DVM,20,michelle.mendoza.dvm86@gmail.com,Physics,3.86,2028
83403,Larry Curtis,19,larry.curtis79@yahoo.com,Biology,3.21,2026
13982,Brian Hendricks,20,brian.hendricks398@gmail.com,Physics,3.95,2025
39132,Jeremy Hunter,22,jeremy.hunter520@yahoo.com,Biology,3.19,2030
91800,Margaret Torres,22,margaret.torres887@yahoo.com,Physics,3.78,2025
44717,Thomas Sellers,18,thomas.sellers27@university.edu,Physics,3.33,2027
2262,Kurt Ewing,23,kurt.ewing705@gmail.com,Mathematics,3.33,2025
15601,Kenneth Bailey DDS,20,kenneth.bailey.dds968@yahoo.com,Physics,2.9,2029
73371,Samuel Ellis,19,samuel.ellis176@yahoo.com,Physics,3.09,2025
20030,Rebecca Beard,24,rebecca.beard75@gmail.com,Computer Science,2.87,2024
14487,Daniel Nguyen,19,daniel.nguyen234@gmail.com,Physics,3.22,2030
44559,Frank Whitaker,21,frank.whitaker731@gmail.com,Biology,3.25,2030
1579,Kenneth Williams,19,kenneth.williams297@hotmail.com,Physics,3.23,2029
29807,Christopher Copeland,20,christopher.copeland995@university.edu,Physics,3.02,2029
93161,Tiffany Jackson,24,tiffany.jackson190@hotmail.com,Chemistry,2.85,2029
44934,Michele Hill,20,michele.hill167@yahoo.com,Physics,2.74,2029
2535,Howard Thompson,25,howard.thompson496@hotmail.com,Physics,3.23,2030
88207,Kathryn Snyder,24,kathryn.snyder889@gmail.com,Biology,3.4,2028
78660,Anne Hardy,22,anne.hardy248@hotmail.com,Mathematics,2.56,2028
73384,John Anderson,24,john.anderson96@yahoo.com,Biology,3.27,2024
48474,Katherine Lopez,23,katherine.lopez204@hotmail.com,Computer Science,2.62,2029
35741,James Ferrell,24,james.ferrell988@yahoo.com,Biology,4.0,2030
65443,Mr. Phillip Edwards,20,mr..phillip.edwards888@gmail.com,Computer Science,3.2,2026
10961,Heather Shaffer,23,heather.shaffer680@hotmail.com,Chemistry,2.61,2024
91086,Ashley Thomas,20,ashley.thomas486@yahoo.com,Chemistry,3.37,2029
61852,Cathy Robinson,22,cathy.robinson665@university.edu,Physics,3.33,2024
98779,Sara Schwartz,19,sara.schwartz837@university.edu,Computer Science,3.35,2029
1853,Luis Hunter,19,uschultz@palmer-lambert.biz,Biology,3.07,2027
51793,Gregory Hill,20,gregory.hill380@university.edu,Computer Science,2.88,2027
78640,Timothy Hill,20,timothy.hill138@gmail.com,Biology,2.48,2025
97792,Cathy Hess,20,cathy.hess781@university.edu,Computer Science,3.53,2030
47849,Bruce Spencer,24,bruce.spencer300@gmail.com,Chemistry,2.59,2030
63283,Ashley Bowman,18,ashley.bowman417@gmail.com,Mathematics,3.68,2028
53166,Alexis Kim,19,alexis.kim507@yahoo.com,Biology,3.65,2025
76395,Laurie Shaw,23,laurie.shaw465@university.edu,Biology,3.32,2027
92804,Connie Turner,24,connie.turner116@university.edu,Physics,3.06,2028
5406,Julian Smith,22,joseph78@gmail.com,Computer Science,3.84,2029
57814,Sharon Lester,25,sharon.lester581@hotmail.com,Computer Science,3.02,2024
83751,Joshua Scott,22,joshua.scott91@gmail.com,Computer Science,2.0,2024
2967,Paul Massey,19,paul.massey486@university.edu,Computer Science,3.67,2027
51006,Ashley Wilson,25,ashley.wilson90@university.edu,Computer Science,2.53,2027
83056,Christina Patrick,18,christina.patrick876@gmail.com,Mathematics,3.6,2025
14109,Anthony May,25,anthony.may377@hotmail.com,Computer Science,2.76,2029
92105,James Greene,20,james.greene151@hotmail.com,Mathematics,3.15,2026
68725,Daniel Stewart,22,daniel.stewart635@university.edu,Chemistry,3.14,2027
45786,James Morris,20,james.morris779@university.edu,Chemistry,3.64,2026
5692,Robert Thomas,25,robert.thomas94@hotmail.com,Biology,3.49,2025
26304,Kyle Collins,22,kyle.collins178@yahoo.com,Chemistry,3.69,2029
81623,Matthew Moore,18,matthew.moore745@hotmail.com,Computer Science,2.75,2024
75963,Debra Christian,23,debra.christian589@hotmail.com,Biology,3.15,2026
40156,Michelle Greer,25,michelle.greer29@university.edu,Physics,2.21,2028
27703,Tracy Parker,21,tracy.parker607@university.edu,Physics,2.71,2025
5776,Ashley Garcia,20,daviscory@yahoo.com,Physics,3.37,2030
3879,Ruben Jones,21,ruben.jones203@hotmail.com,Computer Science,3.03,2027
56683,Andrew Freeman,18,andrew.freeman213@yahoo.com,Physics,3.5,2025
13393,Raymond Curry,20,raymond.curry394@university.edu,Biology,3.14,2029
73596,Reginald Diaz,25,reginald.diaz44@hotmail.com,Mathematics,2.99,2026
22893,Cynthia Shannon,18,cynthia.shannon949@university.edu,Mathematics,3.15,2025
4665,Connie Scott,18,connie.scott990@hotmail.com,Computer Science,2.32,2026
15566,Vicki Horton,19,vicki.horton564@hotmail.com,Physics,4.0,2026
58250,Miguel Reeves,25,miguel.reeves372@hotmail.com,Biology,2.39,2024
19585,Laura Sweeney,22,laura.sweeney120@hotmail.com,Physics,3.95,2025
59473,Julie Wilson,20,julie.wilson736@university.edu,Mathematics,2.34,2030
50332,Alejandra Price,23,alejandra.price397@yahoo.com,Mathematics,1.98,2030
45247,Angel Becker DVM,24,angel.becker.dvm828@yahoo.com,Computer Science,3.5,2024
4691,Joseph Moon,25,joseph.moon155@university.edu,Biology,2.63,2030
58742,Elizabeth Owens,25,elizabeth.owens518@hotmail.com,Chemistry,1.49,2024
75890,Brittany Melton,20,brittany.melton958@hotmail.com,Physics,1.3,2024
73536,Terry Woods,21,terry.woods63@hotmail.com,Biology,2.66,2024
